Humor about Health and Fitness Resolutions;male;thomasgironda;Humor;0;I've decided that my New Years resolution is to have more sandwiches and bagpipes #HIMYM;NaN;2015-01-01T11:53:00;2015-01-01;5,50742E+17;Clemson, South; Carolina;SC;Eastern Time (US & Canada)
Focus on my self;female;VivienneVaVane;Personal Growth;0;New Years Resolution: be this cool again. #tbt http://t.co/7vt5zy765o;NaN;2015-01-01T11:53:00;2015-01-01;5,50742E+17;Colorado;CO;Mountain Time (US & Canada);West
Use more social media;female;theMomiverse;Personal Growth;0;RT @OMGchronicles: New Year??s resolution No. 1: Remove should from vocabulary: http://t.co/QdSzd39swT;NaN;2015-01-01T11:53:00;2015-01-01;5,50741E+17;Colorado;CO;Mountain Time (US & Canada);West
Humor about New Years;male;Polster582;Humor;1;My New Years Resolution is to become batman. Sorry Mom and Dad.;NaN;2015-01-01T11:52:00;2015-01-01;5,50741E+17;NC;NC;NaN;South
Improve my body;female;wxgirl81;Health & Fitness;0;New Years Resolution: eat more @jimmyjohns . This Christmas gift should help! #Yummy2015 http://t.co/mztbtIJPLv;NaN;2015-01-01T11:52:00;2015-01-01;5,50741E+17;Mississippi;MS;Central Time (US & Canada);South
Humor about New Years;female;arielshwa;Humor;0;New Years Resolution: walk my cat on a leash.;NaN;2015-01-01T11:52:00;2015-01-01;5,50741E+17;philadelphia;PA;Eastern Time (US & Canada);Northeast
Improve my body;male;OhhJay_Didit;Health & Fitness;2;Back in the gym tomorrow. My only New Years resolution.;[29.67149112, -95.41854435];2015-01-01T11:52:00;2015-01-01;5,50741E+17;City by the bay, Texas;TX;Central Time (US & Canada);South
Spend more time on my hobby;male;briangliboff;Recreation & Leisure;2;New Years Resolution: Be taken backstage at #CheekToCheekTour at Radio City and meet Tony Bennett and Lady Gaga. These are my life goals.;NaN;2015-01-01T11:52:00;2015-01-01;5,50741E+17;NJ/NYC;NY;Eastern Time (US & Canada);Northeast
Humor about New Years;male;lflannigan96;Humor;2;My new years resolution: kickin' it twice as hard.;NaN;2015-01-01T11:52:00;2015-01-01;5,50741E+17;Fabius, NY;NY;Eastern Time (US & Canada);Northeast
See a Concert/Show;male;ChrisCapo;Recreation & Leisure;0;New Years Resolution. Haha #fatyear #cuban #tampa http://t.co/NGoHp5xkWf;NaN;2015-01-01T11:52:00;2015-01-01;5,50741E+17;Connecticut;CT;Eastern Time (US & Canada);Northeast
Humor about Career Resolutions;female;k_will_13;Humor;1;RT @andrew_d_22: New Years Resolution is to set my expectations lower that way I will be disappointed less, and pleasantly surprised more o??_;NaN;2015-01-01T11:52:00;2015-01-01;5,50741E+17;NC???;NC;Atlantic Time (Canada);South
Spend more time with significant other;female;vwalk24;Family/Friends/Relationships;1;RT @brittannyyy17: ???@vwalk24: New Years Resolution: visit Brittany in Austin??;NaN;2015-01-01T11:51:00;2015-01-01;5,50741E+17;texas;TX;NaN;South
Propose to my girlfriend / boyfriend;female;ReadySetRiker;Family/Friends/Relationships;0;My new years resolution is to work on being a better friend;NaN;2015-01-01T11:51:00;2015-01-01;5,50741E+17;New Jersey;NJ;Atlantic Time (Canada);Northeast
Get a tattoo;female;TheVamps2cool4u;Personal Growth;1;My New Years resolution is to stop being mean and sarcastic... We all know it's not happening;NaN;2015-01-01T11:51:00;2015-01-01;5,50741E+17;Phoenix;AZ;Arizona;West
Learn to let things go;female;Anna_Simon;Personal Growth;1;RT @TannerTorbenson: My new years resolution is to get to first hour atleast twice a week.. _???;NaN;2015-01-01T11:51:00;2015-01-01;5,50741E+17;Burnsville, Mn;MN;Central Time (US & Canada);Midwest
Humor about New Years;male;nativeprince18;Humor;0;Welp, I've completed my first New Years Resolution, I cleaned house. Hahaha;NaN;2015-01-01T11:51:00;2015-01-01;5,50741E+17;Montana;MT;Mountain Time (US & Canada);West
Try new things;male;RDavis12;Personal Growth;2;My New Years resolution is to continue to not take anybody's shit. I advise you adopt this philosophy, also. Now, go get em.;NaN;2015-01-01T11:51:00;2015-01-01;5,50741E+17;DenisonTX/DurantOK;TX;Central Time (US & Canada);South
Humor about not Resolutions in general;female;wtvvr;Humor;0;fun new years resolution: stop wearing socks with adidas sandals;NaN;2015-01-01T11:51:00;2015-01-01;5,50741E+17;california;CA;Pacific Time (US & Canada);West
Improve my attitude;female;CorrinaSteffen;Personal Growth;0;??Only one thing on my New Years Resolution: Have a strong mindset like @Jada5Starz _??_?? #TaughtMeWell;NaN;2015-01-01T11:50:00;2015-01-01;5,50741E+17;San Bernardino;CA;NaN;West
Drink Less Caffine;female;laurenunruhh;Health & Fitness;0;New Years resolution: never drink again;NaN;2015-01-01T11:50:00;2015-01-01;5,50741E+17;georgia southern;GA;Central Time (US & Canada);South
Be more positive;male;misfittoy__;Personal Growth;1;RT @AMightyWolf: Made any New Years resolutions?Me: To not say sorry after I express how I feel. Like how your resolution is so pretent??_;NaN;2015-01-01T11:50:00;2015-01-01;5,50741E+17;New Jersey;NJ;Mountain Time (US & Canada);Northeast
Excersize More;female;Rob_in_xo;Health & Fitness;0;New Years Resolution? Make my boots grow.;NaN;2015-01-01T11:50:00;2015-01-01;5,50741E+17;Albuquerque;NM;NaN;West
Humor about Helping Others Resolutions;male;12Rigo;Humor;0;My new years resolution! http://t.co/sNYxeOrl9F;NaN;2015-01-01T11:50:00;2015-01-01;5,50741E+17;Colorado;CO;Mountain Time (US & Canada);West
Be more positive;male;SteuberJohn;Personal Growth;0;New years resolution: buy more fedoras, rock some sick ass camo cargoes, and start blogging on tumblr;NaN;2015-01-01T11:50:00;2015-01-01;5,50741E+17;Charlotte;NC;Atlantic Time (Canada);South
Humor about Recreation and Leisure Resolutions;male;TheOtherParkerB;Humor;0;New Years resolution: be Beyonc?;NaN;2015-01-01T11:50:00;2015-01-01;5,50741E+17;Texas Tech University;TX;Central Time (US & Canada);South
Improve my attitude;male;Janson_Hoskins;Personal Growth;1;RT @ItzYaBoyKevin: My New Years' resolution in one word: Progress;NaN;2015-01-01T11:50:00;2015-01-01;5,50741E+17;Manchester, KY;KY;Eastern Time (US & Canada);South
Other;female;babylanee;Health & Fitness;1;New Years resolution: more brunch.;[34.03336563, -117.18709265];2015-01-01T11:50:00;2015-01-01;5,50741E+17;San Diego, CA;CA;NaN;West
Other;male;nicodxmvs;Family/Friends/Relationships;0;New Years resolution: I give up on u;[30.30846311, -97.73250691];2015-01-01T11:50:00;2015-01-01;5,50741E+17;Texas;TX;Mountain Time (US & Canada);South
Acheive My Goals;female;SarahLBoudreau;Personal Growth;0;It's 2015! New years resolution? Let go, and let God. _?? Happy New Year! _??_;NaN;2015-01-01T11:50:00;2015-01-01;5,50741E+17;Lebanon, Tennessee;TN;NaN;South
Learn to Say No;female;yvettemarieeeee;Personal Growth;13;RT @SidneyRossee: New Years resolution: to not let people who aren't worth it affect my happiness;NaN;2015-01-01T11:50:00;2015-01-01;5,50741E+17;hughson?????;CA;Arizona;West
Work for myself;male;swamiballhawk;Career;0;@nflnetwork my new years resolution is to find a team, been teamless since The Catch #Cowboys let me down losing 3 NFC championship in row;NaN;2015-01-01T11:50:00;2015-01-01;5,50741E+17;Tyler Texas;TX;Central Time (US & Canada);South
Improve my attitude;male;SteveBreh;Personal Growth;0;New Years Resolution: Drink more Baja Blast _??_ http://t.co/vyHYyxtjgt;NaN;2015-01-01T11:50:00;2015-01-01;5,50741E+17;Get Dis, CA;CA;Pacific Time (US & Canada);West
Get a tattoo;female;CarlieJoHanson;Personal Growth;31;RT @alexisg928: I have one New Years resolution and that is to be happy;NaN;2015-01-01T11:50:00;2015-01-01;5,50741E+17;Pierre, SD;SD;NaN;Midwest
Start Master??s program;female;Lindsay12345yo;Education/Training;0;New Years Resolution... Writing the Date correctly on my school papers the first time. Ha xD.;NaN;2015-01-01T11:49:00;2015-01-01;5,50741E+17;Ohio;OH;Eastern Time (US & Canada);Midwest
Humor about Career Resolutions;male;justcallme98;Humor;6;RT @mattpodwysocki: New Years Resolution, Use Tabs Instead of Spaces because Ken Thompson from @golang said so https://t.co/HuIgNaKmoP;NaN;2015-01-01T11:49:00;2015-01-01;5,50741E+17;Washington, DC;DC;Eastern Time (US & Canada);South
Be more positive;female;HMarieSFs;Personal Growth;0;Ok, I keep getting asked about a New Years Resolution... Here is mine for everyone that is asking... I have an... http://t.co/0FWWWGfvBp;NaN;2015-01-01T11:49:00;2015-01-01;5,50741E+17;Missouri;MO;Central Time (US & Canada);Midwest
Be More Fun;male;Daniel_Osipo;Personal Growth;0;New Years resolution get more gainz;NaN;2015-01-01T11:49:00;2015-01-01;5,50741E+17;Eugene Oregon;OR;Pacific Time (US & Canada);West
Humor about Time Management/Organization Resolutions;male;Andy_Gleason71;Humor;0;My New Years Resolution is to gain between 5 and 8 hundred pounds until i have to be removed from my house by a crane;NaN;2015-01-01T11:49:00;2015-01-01;5,50741E+17;Cincinnati;OH;NaN;Midwest
Stop/Quit Drinking;female;melissamaria510;Health & Fitness;0;New years resolution: gain 20lbs;NaN;2015-01-01T11:49:00;2015-01-01;5,50741E+17;NY;NY;Eastern Time (US & Canada);Northeast
Be more positive;female;krissypooh___;Personal Growth;1;My only New Years resolution is to stop thinking negative and speak my success &amp; over flowing happiness into existence _???_???_???;NaN;2015-01-01T11:49:00;2015-01-01;5,50741E+17;St. Croix, USVI/ Miami, Fl;FL;Eastern Time (US & Canada)
Find a Girlfriend;male;BrianRebellion;Family/Friends/Relationships;0;New Years resolution is to date someone rich;NaN;2015-01-01T11:49:00;2015-01-01;5,50741E+17;California;CA;Pacific Time (US & Canada);West
Spend more time with family;male;BradyTrammell8;Family/Friends/Relationships;0;First New Years resolution. http://t.co/9d2pj4dyQw;NaN;2015-01-01T11:49:00;2015-01-01;5,50741E+17;Shreveport, LA;LA;Pacific Time (US & Canada);South
Learn to Say No;female;Thedancerr14;Personal Growth;1;New years resolution: DON'T GIVE A FUCK.;NaN;2015-01-01T11:49:00;2015-01-01;5,50741E+17;California ??_???;CA;NaN;West
Humor about Recreation and Leisure Resolutions;male;JordanDavis06;Humor;0;My New Years resolution is not to listen to Pierre McGuires shitty reporting;NaN;2015-01-01T11:48:00;2015-01-01;5,5074E+17;Sandwich, Illinois ;IL;Central Time (US & Canada);Midwest
Save money;female;Iveeth_xo;Finance;1;RT @_kawaiinekochan: New years resolution: DON'T SPEND YOUR MONEY ON USELESS SHIT;NaN;2015-01-01T11:48:00;2015-01-01;5,5074E+17;las vegas;NV;NaN;West
Improve my appearance;male;joelthejet;Personal Growth;0;New years resolution: get cuter;NaN;2015-01-01T11:48:00;2015-01-01;5,5074E+17;Texas;TX;Pacific Time (US & Canada);South
Hike more;male;dangerjosh;Recreation & Leisure;1;RT @HtOWN87: My New Years resolution is to go shop at all the manly as shit stores I like to go to.;NaN;2015-01-01T11:48:00;2015-01-01;5,5074E+17;NE Minneapolis;MN;Central Time (US & Canada);Midwest
Humor about New Years;female;deshaunaechisom;Humor;642;RT @FreakingTrue: My New Years resolution is simply going to be remembering to write 2015 instead of 2014;NaN;2015-01-01T11:48:00;2015-01-01;5,5074E+17;Milwaukee,WI;WI;Central Time (US & Canada);Midwest
Manage debt;female;b_mcloud;Finance;0;My New Years resolution is to be more financially responsible. And to stop biting my fingernails...;NaN;2015-01-01T11:47:00;2015-01-01;5,5074E+17;Washington;WA;Arizona;West
Watch less TV;male;NickVela;Personal Growth;0;My New Years resolution was to no longer watch reality TV shows, BUT Im now currently watching my favorite reality show #NYResolutionsBroken;NaN;2015-01-01T11:47:00;2015-01-01;5,5074E+17;Stillwater Oklahoma;OK;Central Time (US & Canada);South
Spend less time on Facebook;female;carleyyclarkk;Personal Growth;1;New Years Resolution: Contentedness.;NaN;2015-01-01T11:47:00;2015-01-01;5,5074E+17;Florida;FL;Eastern Time (US & Canada);South
Stop/Quit Drinking;female;SlobOnMyKnaub;Health & Fitness;0;My New Years resolution: never drink again;NaN;2015-01-01T11:47:00;2015-01-01;5,5074E+17;Lafayette, LA;CA;Eastern Time (US & Canada);West
Humor about Family/Friends/Relationships Resolutions;male;chrisbryant_1;Humor;0;New Years resolution: fuck yo bish ?????;NaN;2015-01-01T11:47:00;2015-01-01;5,5074E+17;Las Vegas;NV;NaN;West
Humor about not Resolutions in general;male;BulletproofBlue;Humor;0;My New Years resolution is 1080p _???;NaN;2015-01-01T11:47:00;2015-01-01;5,5074E+17;Portales, NM;NM;NaN;West
Humor about Health and Fitness Resolutions;male;kmgoulden;Humor;0;My new years resolution was to not eat meat again for good, but my mom made tacos so I lasted a day;NaN;2015-01-01T11:47:00;2015-01-01;5,5074E+17;kansas;KS;Central Time (US & Canada);Midwest
Humor about Health and Fitness Resolutions;female;VivianaHHHH;Humor;0;My New Years resolution is to be more tricky.;NaN;2015-01-01T11:47:00;2015-01-01;5,5074E+17;NYC;NY;International Date Line West;NaN
Acheive My Goals;female;AbbyFrank1;Personal Growth;0;My new years resolution is to be the protagonist of a PSA. #goodchoices #NewYearNewYou #blessed;NaN;2015-01-01T11:47:00;2015-01-01;5,5074E+17;Minneapolis, MN - Madison, WI;MN;NaN;Midwest
Save money;male;Iamisaiah92;Finance;0;New Years Resolution Save Money don't Spend Money;NaN;2015-01-01T11:47:00;2015-01-01;5,5074E+17;Houston, Texas;TX;Eastern Time (US & Canada);South
Humor about Recreation and Leisure Resolutions;female;invisiblegirl99;Humor;0;@CHP_GoldenGate So I think my New Years resolution is to wake up this morning. Which I've already done, so I'm good for the year :p;NaN;2015-01-01T11:47:00;2015-01-01;5,5074E+17;Bay Area, CA, USA;CA;Pacific Time (US & Canada);West
Humor about Time Management/Organization Resolutions;female;bridgetberry16;Humor;0;My New Years resolution is to continue to avoid listening to Heathers at all costs;NaN;2015-01-01T11:47:00;2015-01-01;5,5074E+17;New York | Wagner College 2017;NY;Eastern Time (US & Canada);Northeast
Humor about Family/Friends/Relationships Resolutions;male;TravisBryantNYC;Humor;0;My New Years resolution is to start wearing pants more often. #aiminghigh http://t.co/hEwGYFMOea;NaN;2015-01-01T11:47:00;2015-01-01;5,5074E+17;Los Angeles, CA;CA;Pacific Time (US & Canada);West
Focus on my self;male;Mattcchiato;Personal Growth;0;New years resolution is to leave 2014 terms behind and make my own anyone with me???;NaN;2015-01-01T11:47:00;2015-01-01;5,5074E+17;Calabasas;CA;Central Time (US & Canada);West
Spend less time on Facebook;male;melo_diaz23;Personal Growth;0;My New Years Resolution is to put myself out there &amp; meet new genuine people. Build a better physique &amp; to be a better man;NaN;2015-01-01T11:47:00;2015-01-01;5,5074E+17;Dallas, Texas;TX
Humor about Recreation and Leisure Resolutions;male;L_Status18;Humor;0;My New Years Resolution! Buy more Jordan's!_???_???Get this money everyday!_??_??                      Sounds about right!;NaN;2015-01-01T11:47:00;2015-01-01;5,5074E+17;Ross, Ohio;OH;NaN;Midwest
Humor about New Years;male;chipdbhall;Humor;0;New Years Resolution number 2, tweet more #MaybeLater;NaN;2015-01-01T11:47:00;2015-01-01;5,5074E+17;Bloomington, IN;IN;NaN;Midwest
Humor about not Resolutions in general;female;Sughraaa;Humor;6;RT @matthewd_: no new years resolution bc i dont need to change #iwokeuplikethis;NaN;2015-01-01T11:46:00;2015-01-01;5,5074E+17;Maryland;MD;Eastern Time (US & Canada);South
Respect Others;female;IM5booty;Personal Growth;2;RT @muhbahnigg: New Years resolution: to just be freaking nice to everybody and anybody.;NaN;2015-01-01T11:46:00;2015-01-01;5,5074E+17;Bay Area ||3/4||;CA;NaN;West
Other;female;jillllcapella;Family/Friends/Relationships;0;???@ky_stendardo: New Years resolution: turning my read receipts on so you fuck boys know when I'm ignoring you??;NaN;2015-01-01T11:46:00;2015-01-01;5,5074E+17;fox chase, philadelphia ;PA;Eastern Time (US & Canada);Northeast
Humor about Personal Growth and Interests Resolutions;female;gennalillie;Humor;0;my New Years resolution is clearly not to eat healthier _??_??_?? http://t.co/j9adRl6GNK;NaN;2015-01-01T11:46:00;2015-01-01;5,5074E+17;New York, NY;NY;Eastern Time (US & Canada);Northeast
Humor about Health and Fitness Resolutions;male;BrandoRancheria;Humor;0;My new years resolution is to be an asshole because I was too nice in 2014;NaN;2015-01-01T11:46:00;2015-01-01;5,5074E+17;Arizona;AZ;Pacific Time (US & Canada);West
Face Fears;female;tholmz;Personal Growth;1;RT @GNCordova: New Years Resolution: try not to have a black hair tie on my wrist in every picture, this year.;NaN;2015-01-01T11:46:00;2015-01-01;5,5074E+17;Bellingham;WA;Pacific Time (US & Canada);West
Eat healthier;female;___maaak;Health & Fitness;0;my New Years resolution is to eat healthier;[41.3037931, -96.13243011];2015-01-01T11:46:00;2015-01-01;5,5074E+17;omaha;NE;Eastern Time (US & Canada);Midwest
Improve my attitude;female;sammypoohbear;Personal Growth;1;RT @MEANGIRL_Dara: My New Years resolution is to dress like a girl again everyday.;NaN;2015-01-01T11:46:00;2015-01-01;5,5074E+17;brooklyn|??_???;NY;Central Time (US & Canada);Northeast
Other;female;coolcat_caitie;Recreation & Leisure;0;@AdriannaKnauer and I ' s new years resolution is to finish all of friends and gossip girl before we graduate #bringiton;NaN;2015-01-01T11:46:00;2015-01-01;5,5074E+17;pennsylvanie;PA;Eastern Time (US & Canada);Northeast
Humor about New Years;female;SitdownSteph;Humor;1;My New Years resolution is to go on my murdering spree and start with people who take the Menist twitters seriously.;[40.55375488, -74.17920487];2015-01-01T11:46:00;2015-01-01;5,5074E+17;NYC;NY;Quito;Northeast
Humor about New Years;male;danyovalera;Humor;0;My New Years resolution every year is no cursing and to look hot as FVCK but Lauren had to play IDFWU right on midnight -_-;NaN;2015-01-01T11:46:00;2015-01-01;5,5074E+17;Honolulu, Hawaii;HI;Hawaii;West
Be more positive;female;steelABBZ;Personal Growth;0;Rainy days call for lazy reading days and burning candles. New Years resolution to keep reading and??_ http://t.co/SuhPWhjZrA;NaN;2015-01-01T11:46:00;2015-01-01;5,5074E+17;Austin, TX;TX;Eastern Time (US & Canada);South
Humor about Family/Friends/Relationships Resolutions;male;Adamfellow2;Humor;1;Okay. My New Years resolution? Get partnered on Twitch. That's attainable right? :);NaN;2015-01-01T11:46:00;2015-01-01;5,5074E+17;Oklahoma;OK;NaN;South
Lose weight;female;whitehollandis;Health & Fitness;1;RT @dirtyhipsjacob: Well one of my New Years resolution was to loose weight but all I've done today is lay on the couch with my phone and e??_;NaN;2015-01-01T11:46:00;2015-01-01;5,5074E+17;philly;PA;NaN;Northeast
Other;male;jul__;Personal Growth;1;My New Years resolution is to eat more Mexican food;NaN;2015-01-01T11:45:00;2015-01-01;5,5074E+17;Long Island, NY;NY;Central Time (US & Canada);Northeast
Cash in on my stock options;male;TheOtherParkerB;Finance;0;New Years resolution: get rich or cry trying;NaN;2015-01-01T11:45:00;2015-01-01;5,5074E+17;Texas Tech University;TX;Central Time (US & Canada);South
Eat healthier;female;nvmkayla;Health & Fitness;0;my new years resolution is to not eat pizza ! yea ! healthy !;NaN;2015-01-01T11:45:00;2015-01-01;5,5074E+17;maine;ME;Eastern Time (US & Canada);Northeast
Lose weight;male;Lawd_boody;Health & Fitness;0;My New Years resolution is to lose all the baby weight I gained back in college;NaN;2015-01-01T11:45:00;2015-01-01;5,5074E+17;Beverly Hills;CA;Pacific Time (US & Canada);West
Other;male;SoosIsLoose;Recreation & Leisure;1;New Years Resolution: more One Direction;NaN;2015-01-01T11:45:00;2015-01-01;5,5074E+17;New York, NY;NY;Eastern Time (US & Canada);Northeast
Set up a home gym;female;kttsinedreb;Health & Fitness;0;New Years Resolution: wear more leggings and yoga pants;NaN;2015-01-01T11:45:00;2015-01-01;5,5074E+17;Chicago;IL;Central Time (US & Canada);Midwest
Find a Girlfriend;male;lshemwell7;Family/Friends/Relationships;1;RT @ZekeTurner3: My New Years resolution is to find a beautiful, sweet girl to fall in love with. - @KyleElrodd;NaN;2015-01-01T11:44:00;2015-01-01;5,50739E+17;Memphis,TN ;TN;NaN;South
See a Concert/Show;male;elisexvx;Recreation & Leisure;1;RT @daniellaa77: happy 2015 my new years resolution is to watch every episode of jimmy neutron ever this isnt a joke;NaN;2015-01-01T11:44:00;2015-01-01;5,50739E+17;Massachusetts;MA;Eastern Time (US & Canada);Northeast
Other;female;cheyennewesala;Health & Fitness;1;New years resolution: to gain 15 pounds;NaN;2015-01-01T11:44:00;2015-01-01;5,50739E+17;Granite Falls, WA;WA;Pacific Time (US & Canada);West
Stop/Quit Drinking;male;a_garcia95;Health & Fitness;0;New Years resolution not drink for a long long time;NaN;2015-01-01T11:44:00;2015-01-01;5,50739E+17;Outskirts of Detroit City;MI;NaN;Midwest
Humor about not Resolutions in general;male;0ver4ual;Humor;0;@envydatropic my new years resolution is to make people break theirs;NaN;2015-01-01T11:44:00;2015-01-01;5,50739E+17;Elkhart, IN.;IN;NaN;Midwest
Try new things;female;JessIsSassy;Personal Growth;0;@jimmyjohns New Years resolution. Try JJ's for the first time.;NaN;2015-01-01T11:44:00;2015-01-01;5,50739E+17;Indiana;IN;Indiana (East);Midwest
Humor about Family/Friends/Relationships Resolutions;male;grieftx;Humor;5;@ItsGavin_bruhh: New Years resolution : stop masterbating when I'm bored . REALIST TWEET OF 2015 SO FAR.;NaN;2015-01-01T11:44:00;2015-01-01;5,50739E+17;San Antonio, Texas;TX;NaN;South
Improve Grades;male;docbusiness;Education/Training;0;My New Years resolution is to master economic praxeology and buy a second boat. Happy 2015! #goodbusiness;NaN;2015-01-01T11:44:00;2015-01-01;5,50739E+17;Lubbock, TX;TX;NaN;South
Spend more time on my hobby;female;dawnwinslowrn;Recreation & Leisure;0;@TheEllenShow New Years resolution - don't miss Ellen. She is the best and most loved_???;NaN;2015-01-01T11:44:00;2015-01-01;5,50739E+17;Port Orchard, Wa;WA;Pacific Time (US & Canada);West
Humor about not Keeping Resolutions;male;sean_cummings;Humor;0;New Years Resolution: Use ruh-roh in an adult conversation;[34.00068557, -118.45075915];2015-01-01T11:44:00;2015-01-01;5,50739E+17;LA, CA;CA;Pacific Time (US & Canada);West
Face Fears;male;FollowUniique;Personal Growth;0;My New Years resolution is just to enjoy life ! #Real;NaN;2015-01-01T11:43:00;2015-01-01;5,50739E+17;Jacksonville NC.;NC;Eastern Time (US & Canada);South
Humor about New Years;female;mikaela_heck;Humor;0;???@danny0bri3n: 2014: angry drunk2015: still drunk, but not as angry?? My New Years resolution;NaN;2015-01-01T11:43:00;2015-01-01;5,50739E+17;Fort Collins, CO;CO;NaN;West
Get a tattoo;female;whatthesteph_;Personal Growth;0;New Years resolution: smile like a normal person for pictures;[41.5277655, -72.11505307];2015-01-01T11:43:00;2015-01-01;5,50739E+17;UConn;CT;Eastern Time (US & Canada);Northeast
Make more time for friends;female;marieeeapril;Family/Friends/Relationships;1;RT @AngelJOlvera: New Years resolution #1: be nicer to boys;NaN;2015-01-01T11:43:00;2015-01-01;5,50739E+17;los angeles;CA;Arizona;West
Humor about Family/Friends/Relationships Resolutions;male;caseytduncan;Humor;6;RT @CelebrityChez: My new years resolution is to try to stop making out with puppets in public.;NaN;2015-01-01T11:43:00;2015-01-01;5,50739E+17;Texas Guy in Denver, CO;CO;Mountain Time (US & Canada);West
Cook more;male;rcwilks;Recreation & Leisure;0;First and probably the most exciting New Years Resolution of 2015: Travel abroad! Now time to make it happen!;NaN;2015-01-01T11:43:00;2015-01-01;5,50739E+17;San Antonio, Texas;TX;NaN;South
Make new friends;female;jadeybadass;Family/Friends/Relationships;2;New Years Resolution: stop fostering half ass friendships.;NaN;2015-01-01T11:43:00;2015-01-01;5,50739E+17;South; Florida;FL;Atlantic Time (Canada)
South;Humor about Personal Growth and Interests Resolutions;male;Jay_5hunnid;Humor;0;???@NAIABaseballPro: Your New Years resolution should be to hit over .225?? lolz;NaN;2015-01-01T11:43:00;2015-01-01;5,50739E+17;san diego;CA;Pacific Time (US & Canada)
Use less social media;female;Makayla_Jane04;Personal Growth;4;New Years resolution: less social media, stop over thinking, have fun, wear more sweat pants, love myself, always smile, and be happy #what;[38.1890103, -92.00362948];2015-01-01T11:43:00;2015-01-01;5,50739E+17;Vienna, MO;MO;NaN;Midwest
Respect Others;female;KeonnaEvans;Personal Growth;0;New Years resolution: Stay happy. My happiness..my internal happiness is MINE only. I won't ever let anyone take it away.;NaN;2015-01-01T11:43:00;2015-01-01;5,50739E+17;Sherman Oaks, CA;CA;Pacific Time (US & Canada);West
Lose weight;male;McGannMan11;Health & Fitness;0;In 2014, I made a New Years resolution to get to 200 pounds. I wanted to work on my body and gain, I??_ http://t.co/vojMACCevc;[32.88700528, -97.14941108];2015-01-01T11:43:00;2015-01-01;5,50739E+17;The Ville/Stillwater;OK;NaN;South
Update my wardrobe;male;AndrewMussels;Personal Growth;0;New Years resolution: be more like Kanye West;.;NaN;2015-01-01T11:43:00;2015-01-01;5,50739E+17;Boulder Colorado;CO;NaN
Acheive My Goals;male;Yoshokatana;Personal Growth;0;My new years resolution is to do exactly the same things I did last year. Minute by minute. No deviation.;[40.66352672, -73.99472965];2015-01-01T11:42:00;2015-01-01;5,50739E+17;Brooklyn, NY;NY;Eastern Time (US & Canada);Northeast
Improve my body;female;kaitttkaittt;Health & Fitness;1;RT @J_Nafash: New Years Resolution: Get in shape for bikini season 2015 _??;NaN;2015-01-01T11:42:00;2015-01-01;5,50739E+17;NY;NY;Quito;Northeast
Improve my appearance;female;alexisnicolep;Personal Growth;0;New Years resolution is to look a little more like Blake Lively _???;NaN;2015-01-01T11:42:00;2015-01-01;5,50739E+17;Pittsburgh;PA;NaN;Northeast
Acheive My Goals;female;babylovexo44445;Personal Growth;0;New years resolution is dot dot Keep getting better #simple #I #can #do #it;NaN;2015-01-01T11:42:00;2015-01-01;5,50739E+17;Wantagh;NY;NaN;Northeast
Other;male;Cereal361;Personal Growth;1;My new years resolution is to make more money then I did last year.;NaN;2015-01-01T11:42:00;2015-01-01;5,50739E+17;Corpus Christi;TX;Central Time (US & Canada);South
Lose weight;female;tesscolemannn;Health & Fitness;0;Our New Years resolution was not to eat out and here we are going to get pizza.. @stephaniedeus14;[37.43382159, -120.87685115];2015-01-01T11:42:00;2015-01-01;5,50739E+17;hilmar;CA;Arizona;West
Improve Grades;female;vwalk24;Education/Training;0;New Years Resolution: get an A in Kamp's class;NaN;2015-01-01T11:42:00;2015-01-01;5,50739E+17;texas;TX;NaN;South
Have more patience;female;rebbynicadoodle;Personal Growth;2;RT @melissashoop_: New Years resolution: be more cynical than ever (I'm already off to a good start);NaN;2015-01-01T11:42:00;2015-01-01;5,50739E+17;Washington, US;WA;NaN;West
Humor about Personal Growth and Interests Resolutions;male;RickyMabe;Humor;1;New Years resolution: Tweet more.Done.;NaN;2015-01-01T11:42:00;2015-01-01;5,50739E+17;Los Angeles;CA;NaN;West
Other;female;nikita_thiel;Recreation & Leisure;1;RT @PhillipsDerrik: New years resolution  is to see my bengals win this first playoff game and turn that into momentum!  #whodey;NaN;2015-01-01T11:42:00;2015-01-01;5,50739E+17;Ohio;OH;NaN;Midwest
Other;female;kayechichas;Recreation & Leisure;0;New Years resolution I'm quitting Fireball;[32.89899254, -97.04431219];2015-01-01T11:41:00;2015-01-01;5,50739E+17;pasig + new york;NY;Eastern Time (US & Canada);Northeast
Improve my attitude;male;jaquilledevon;Personal Growth;0;My new years resolution is to become 100% independent. No help from my mama or my brother.;NaN;2015-01-01T11:41:00;2015-01-01;5,50739E+17;Houston, Texas;TX;Central Time (US & Canada);South
Acheive My Goals;female;laurenpflum;Personal Growth;0;New Years resolution AGAIN: to be an even more delicious strawberry in 2015! @marahuber3 _???;NaN;2015-01-01T11:41:00;2015-01-01;5,50739E+17;Cincinnati, OH;OH;Atlantic Time (Canada);Midwest
